sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
936,1/27/2021 1:32:00 PM,2/4/2021 9:23:00 AM,250000,Central,Texas,Houston,Individual,Second Owner,124412
937,1/27/2021 1:37:00 PM,2/7/2021 10:11:00 AM,200000,East,New York,New York City,Individual,Second Owner,124413
938,1/27/2021 1:39:00 PM,null,130000,East,New York,New York City,Individual,Second Owner,124414
939,1/27/2021 1:43:00 PM,2/12/2021 12:21:00 PM,90000,West,Washington,Seattle,Individual,First Owner,124415
940,1/27/2021 2:01:00 PM,2/2/2021 12:07:00 PM,450000,West,California,Los Angeles,Individual,Second Owner,124416
941,1/27/2021 2:12:00 PM,2/13/2021 7:13:00 AM,280000,East,New York,New York City,Individual,First Owner,124417
942,1/27/2021 2:24:00 PM,2/22/2021 6:15:00 PM,280000,West,California,San Diego,Individual,Second Owner,124418
943,1/27/2021 2:59:00 PM,2/15/2021 3:53:00 AM,120000,East,Massachusetts,Boston,Individual,Second Owner,124419
944,1/27/2021 2:27:00 PM,2/7/2021 7:34:00 AM,290000,East,Massachusetts,Boston,Individual,Second Owner,124420
945,1/27/2021 2:59:00 PM,2/2/2021 8:07:00 PM,1000000,East,Massachusetts,Boston,Individual,First Owner,124421
946,1/27/2021 3:00:00 PM,null,415000,East,Massachusetts,Boston,Individual,First Owner,124422
947,1/27/2021 3:28:00 PM,2/7/2021 2:51:00 PM,415000,East,New York,New York City,Individual,First Owner,124423
948,1/27/2021 4:21:00 PM,2/10/2021 9:34:00 AM,240000,West,Washington,Seattle,Individual,First Owner,124424
949,1/27/2021 4:31:00 PM,2/7/2021 12:37:00 PM,250000,Central,Texas,Dallas,Individual,First Owner,124425
950,1/27/2021 4:31:00 PM,2/13/2021 11:53:00 AM,175000,Central,Texas,Dallas,Individual,First Owner,124426
951,1/27/2021 4:55:00 PM,2/10/2021 2:09:00 PM,220000,West,California,Los Angeles,Individual,Second Owner,124427
952,1/27/2021 5:16:00 PM,2/10/2021 10:15:00 AM,85000,West,California,Los Angeles,Individual,Third Owner,124428
953,1/27/2021 5:21:00 PM,2/6/2021 8:25:00 AM,675000,East,New York,New York City,Individual,First Owner,124429
954,1/27/2021 5:31:00 PM,2/6/2021 11:42:00 AM,535000,South,North Carolina,Charlotte,Individual,First Owner,124430
955,1/27/2021 5:39:00 PM,2/16/2021 4:21:00 PM,675000,South,North Carolina,Charlotte,Individual,First Owner,124431
956,1/27/2021 6:00:00 PM,2/9/2021 6:04:00 AM,800000,South,North Carolina,Charlotte,Individual,First Owner,124432
957,1/27/2021 6:16:00 PM,2/9/2021 9:27:00 AM,425000,West,California,Los Angeles,Individual,Second Owner,124433
958,1/27/2021 6:18:00 PM,null,150000,West,California,Los Angeles,Individual,Third Owner,124434
959,1/27/2021 6:28:00 PM,2/6/2021 9:27:00 AM,90000,East,New York,New York City,Individual,Second Owner,124435
960,1/27/2021 6:47:00 PM,2/20/2021 3:36:00 PM,850000,East,District of Columbia,Washington,Individual,First Owner,124436
961,1/27/2021 7:04:00 PM,2/6/2021 10:05:00 AM,330000,East,Pennsylvania,Philadelphia,Individual,Second Owner,124437
962,1/27/2021 7:33:00 PM,2/2/2021 11:59:00 AM,850000,East,Pennsylvania,Philadelphia,Individual,First Owner,124438
963,1/27/2021 7:44:00 PM,2/1/2021 6:55:00 PM,305000,East,Pennsylvania,Philadelphia,Individual,Second Owner,124439
964,1/27/2021 7:55:00 PM,2/8/2021 2:05:00 PM,910000,East,New York,New York City,Individual,Second Owner,124440
965,1/27/2021 9:23:00 PM,2/9/2021 11:07:00 AM,1100000,West,California,Los Angeles,Individual,First Owner,124441
966,1/27/2021 9:27:00 PM,2/9/2021 1:21:00 PM,675000,Central,Illinois,Chicago,Individual,First Owner,124442
967,1/27/2021 10:01:00 PM,2/10/2021 8:42:00 PM,150000,East,Pennsylvania,Philadelphia,Individual,First Owner,124443
968,1/27/2021 10:02:00 PM,2/6/2021 1:58:00 PM,550000,West,California,Los Angeles,Individual,First Owner,124444
969,1/27/2021 10:07:00 PM,2/2/2021 6:33:00 PM,350000,West,California,Los Angeles,Individual,First Owner,124445
970,1/27/2021 10:14:00 PM,2/14/2021 1:15:00 PM,300000,West,Washington,Seattle,Individual,First Owner,124446
971,1/27/2021 11:02:00 PM,2/16/2021 4:55:00 PM,1745000,East,Massachusetts,Boston,Individual,First Owner,124447
972,1/28/2021 9:49:00 AM,2/6/2021 2:43:00 PM,611000,East,New York,New York City,Individual,Second Owner,124448
973,1/28/2021 10:26:00 AM,2/8/2021 2:42:00 PM,400000,East,New York,New York City,Individual,First Owner,124449
974,1/28/2021 12:20:00 PM,2/9/2021 10:03:00 AM,700000,Central,Illinois,Chicago,Individual,First Owner,124450
975,1/28/2021 1:17:00 PM,2/13/2021 1:17:00 PM,300000,Central,Illinois,Chicago,Individual,First Owner,124451
976,1/28/2021 1:23:00 PM,2/7/2021 10:48:00 AM,65000,Central,Illinois,Chicago,Individual,First Owner,124452
977,1/28/2021 1:24:00 PM,2/9/2021 11:03:00 AM,200000,Central,Illinois,Chicago,Individual,Third Owner,124453
978,1/28/2021 2:18:00 PM,3/3/2021 1:05:00 PM,650000,South,Florida,Miami,Individual,First Owner,124454
979,1/28/2021 2:49:00 PM,2/6/2021 7:12:00 AM,650000,East,District of Columbia,Washington,Individual,First Owner,124455
980,1/28/2021 3:55:00 PM,2/1/2021 2:14:00 PM,350000,East,District of Columbia,Washington,Individual,Third Owner,124456
981,1/28/2021 5:05:00 PM,2/16/2021 5:11:00 PM,75000,East,Pennsylvania,Philadelphia,Individual,Third Owner,124457
982,1/28/2021 4:10:00 PM,2/16/2021 4:44:00 PM,240000,South,Georgia,Atlanta,Individual,First Owner,124458
983,1/28/2021 5:05:00 PM,2/10/2021 8:25:00 AM,240000,East,Pennsylvania,Philadelphia,Individual,First Owner,124459
984,1/28/2021 5:57:00 PM,2/6/2021 2:23:00 PM,180000,South,Georgia,Atlanta,Individual,Second Owner,124460
985,1/28/2021 5:59:00 PM,2/7/2021 8:58:00 AM,900000,South,Georgia,Atlanta,Individual,Second Owner,124461
986,1/28/2021 6:30:00 PM,2/10/2021 12:27:00 PM,425000,South,Georgia,Atlanta,Individual,Second Owner,124462
987,1/28/2021 7:10:00 PM,2/10/2021 8:53:00 AM,95000,West,California,Los Angeles,Individual,Third Owner,124463
988,1/28/2021 7:44:00 PM,2/13/2021 10:32:00 AM,811000,East,New York,New York City,Individual,First Owner,124464
989,1/28/2021 7:50:00 PM,1/31/2021 5:42:00 PM,1100000,East,District of Columbia,Washington,Individual,First Owner,124465
990,1/28/2021 8:01:00 PM,2/15/2021 6:47:00 PM,600000,East,District of Columbia,Washington,Individual,First Owner,124466
991,1/28/2021 8:09:00 PM,2/8/2021 12:31:00 PM,550000,East,District of Columbia,Washington,Individual,Second Owner,124467
992,1/28/2021 8:55:00 PM,2/6/2021 8:12:00 AM,715000,East,District of Columbia,Washington,Individual,First Owner,124468
994,1/28/2021 9:22:00 PM,2/13/2021 8:08:00 AM,100000,East,New York,New York City,Individual,Third Owner,124470
995,1/28/2021 9:51:00 PM,2/10/2021 5:38:00 PM,500000,West,California,Los Angeles,Individual,First Owner,124471
996,1/28/2021 10:54:00 PM,null,350000,West,California,Los Angeles,Individual,First Owner,124472
997,1/28/2021 11:09:00 PM,2/20/2021 9:21:00 AM,100000,West,California,Los Angeles,Individual,First Owner,124473
998,1/28/2021 11:29:00 PM,2/2/2021 9:42:00 AM,325000,East,Massachusetts,Boston,Individual,First Owner,124474
999,1/28/2021 11:41:00 PM,2/10/2021 6:22:00 PM,220000,West,California,Los Angeles,Individual,Second Owner,124475
1000,1/28/2021 11:45:00 PM,2/10/2021 5:30:00 PM,55000,Central,Michigan,Detroit,Individual,Second Owner,124476
1001,1/28/2021 11:55:00 PM,2/10/2021 12:09:00 AM,330000,Central,Illinois,Chicago,Individual,First Owner,124477
1002,1/29/2021 12:31:00 AM,2/7/2021 10:34:00 AM,480000,Central,Illinois,Chicago,Individual,First Owner,124478
1003,1/29/2021 4:52:00 AM,2/9/2021 7:44:00 AM,950000,Central,Illinois,Chicago,Individual,Second Owner,124479
1004,1/29/2021 10:02:00 AM,null,300000,South,Georgia,Atlanta,Individual,Second Owner,124480
1005,1/29/2021 10:03:00 AM,2/7/2021 10:18:00 AM,170000,South,Georgia,Atlanta,Individual,Fourth & Above Owner,124481
1006,1/29/2021 10:27:00 AM,2/10/2021 5:34:00 PM,850000,East,New York,New York City,Individual,Second Owner,124482
1007,1/29/2021 11:10:00 AM,2/14/2021 4:53:00 PM,900000,West,Washington,Seattle,Dealer,First Owner,124483
1008,1/29/2021 11:18:00 AM,null,1325000,Central,Texas,Houston,Dealer,Second Owner,124484
1009,1/29/2021 1:34:00 PM,2/6/2021 6:23:00 PM,350000,West,Washington,Seattle,Dealer,Second Owner,124485
1010,1/29/2021 1:42:00 PM,5/12/2021 1:43:00 PM,425000,West,Washington,Seattle,Dealer,First Owner,124486
1011,1/29/2021 2:05:00 PM,2/15/2021 5:27:00 PM,600000,East,District of Columbia,Washington,Dealer,First Owner,124487
1012,1/29/2021 2:30:00 PM,2/15/2021 3:25:00 PM,750000,East,District of Columbia,Washington,Dealer,First Owner,124488
1013,1/29/2021 2:46:00 PM,2/6/2021 2:37:00 PM,450000,East,New York,New York City,Dealer,First Owner,124489
1014,1/29/2021 2:57:00 PM,2/8/2021 3:32:00 PM,325000,East,New York,New York City,Dealer,Second Owner,124490
1015,1/29/2021 3:21:00 PM,null,900000,Central,Illinois,Chicago,Dealer,Second Owner,124491
1017,1/29/2021 4:00:00 PM,3/14/2021 10:42:00 AM,600000,East,Massachusetts,Boston,Dealer,Second Owner,124493
1018,1/29/2021 5:38:00 PM,2/2/2021 11:57:00 PM,1100000,East,Massachusetts,Boston,Individual,First Owner,124494
1019,1/29/2021 5:44:00 PM,2/8/2021 7:01:00 AM,520000,East,New York,New York City,Individual,First Owner,124495
1020,1/29/2021 6:19:00 PM,2/6/2021 9:53:00 AM,885000,Central,Illinois,Chicago,Individual,First Owner,124496
1021,1/29/2021 6:25:00 PM,2/7/2021 4:48:00 PM,950000,Central,Illinois,Chicago,Individual,First Owner,124497
1022,1/29/2021 6:35:00 PM,2/8/2021 11:32:00 AM,229999,Central,Illinois,Chicago,Individual,Second Owner,124498
1023,1/29/2021 7:08:00 PM,2/8/2021 10:34:00 AM,409999,West,California,Los Angeles,Individual,Third Owner,124499
1024,1/29/2021 7:10:00 PM,2/3/2021 2:23:00 PM,300000,Central,Illinois,Chicago,Individual,Third Owner,124500
1025,1/29/2021 7:17:00 PM,2/8/2021 10:55:00 AM,175000,Central,Illinois,Chicago,Individual,Third Owner,124501
1026,1/29/2021 7:59:00 PM,2/13/2021 5:58:00 AM,108000,West,California,Los Angeles,Individual,Fourth & Above Owner,124502
1027,1/29/2021 8:03:00 PM,2/13/2021 2:06:00 PM,425000,East,District of Columbia,Washington,Individual,Second Owner,124503
1028,1/29/2021 8:14:00 PM,2/2/2021 3:24:00 PM,272000,Central,Illinois,Highland Park,Individual,Fourth & Above Owner,124504
1029,1/29/2021 8:24:00 PM,2/9/2021 11:35:00 AM,310000,Central,Illinois,Highland Park,Individual,First Owner,124505
1030,1/29/2021 8:37:00 PM,2/13/2021 8:54:00 PM,1125000,Central,Illinois,Highland Park,Individual,First Owner,124506
1031,1/29/2021 8:53:00 PM,2/2/2021 2:38:00 PM,450000,Central,Illinois,Hoffman Estates,Individual,Second Owner,124507
1032,1/29/2021 9:40:00 PM,2/7/2021 10:46:00 AM,388000,Central,Illinois,Hoffman Estates,Individual,Second Owner,124508
1033,1/29/2021 9:46:00 PM,2/2/2021 5:39:00 PM,400000,Central,Illinois,Hoffman Estates,Individual,First Owner,124509
1034,1/29/2021 10:14:00 PM,2/8/2021 5:14:00 PM,760000,Central,Illinois,Hoffman Estates,Individual,Third Owner,124510
1035,1/29/2021 10:47:00 PM,2/3/2021 6:09:00 AM,120000,Central,Illinois,Highland Park,Individual,First Owner,124511
1036,1/29/2021 11:24:00 PM,2/7/2021 11:48:00 AM,757000,Central,Illinois,Highland Park,Individual,First Owner,124512
1037,1/29/2021 11:52:00 PM,2/13/2021 7:07:00 AM,270000,Central,Illinois,Highland Park,Individual,Second Owner,124513
1038,1/30/2021 8:14:00 AM,2/10/2021 12:14:00 PM,250000,Central,Illinois,Highland Park,Individual,Second Owner,124514
1039,1/30/2021 9:39:00 AM,2/6/2021 5:02:00 PM,800000,Central,Illinois,Hoffman Estates,Individual,First Owner,124515
1040,1/30/2021 10:03:00 AM,2/9/2021 6:48:00 PM,1380000,Central,Illinois,Joliet,Individual,First Owner,124516
1041,1/30/2021 10:12:00 AM,2/10/2021 6:28:00 PM,700000,West,Washington,Edmonds,Individual,First Owner,124517
1042,1/30/2021 10:29:00 AM,null,450000,West,Washington,Edmonds,Individual,Second Owner,124518
1043,1/30/2021 10:47:00 AM,2/7/2021 10:32:00 AM,650000,West,Washington,Edmonds,Individual,First Owner,124519
1044,1/30/2021 11:01:00 AM,2/7/2021 8:27:00 PM,950000,West,Washington,Federal Way,Individual,First Owner,124520
1045,1/30/2021 11:17:00 AM,2/10/2021 10:14:00 AM,626000,West,Washington,Issaquah,Individual,Second Owner,124521
1047,1/30/2021 11:44:00 AM,2/2/2021 6:07:00 PM,600000,West,Washington,Everett,Individual,First Owner,124523
1048,1/30/2021 11:47:00 AM,2/7/2021 7:23:00 AM,290000,West,Washington,Edmonds,Individual,First Owner,124524
1049,1/30/2021 11:55:00 AM,2/8/2021 4:23:00 PM,215000,West,Washington,Everett,Individual,First Owner,124525
1050,1/30/2021 12:15:00 PM,null,250000,West,Washington,Federal Way,Individual,First Owner,124526
1051,1/30/2021 1:13:00 PM,2/21/2021 12:01:00 PM,750000,South,North Carolina,Indian Trail,Individual,First Owner,124527
1052,1/30/2021 1:24:00 PM,2/8/2021 9:45:00 AM,250000,South,North Carolina,Indian Trail,Individual,Second Owner,124528
1053,1/30/2021 2:01:00 PM,null,950000,South,North Carolina,Indian Trail,Individual,First Owner,124529
1054,1/30/2021 2:07:00 PM,2/3/2021 10:47:00 AM,793000,West,Washington,Elk Plain,Individual,First Owner,124530
1055,1/30/2021 2:19:00 PM,2/8/2021 1:14:00 PM,750000,West,Washington,Elk Plain,Individual,First Owner,124531
1056,1/30/2021 2:19:00 PM,2/8/2021 10:12:00 AM,725000,West,Washington,Elk Plain,Individual,First Owner,124532
1057,1/30/2021 2:51:00 PM,2/15/2021 12:53:00 PM,480000,West,Washington,Elk Plain,Individual,First Owner,124533
1058,1/30/2021 3:12:00 PM,2/17/2021 9:38:00 AM,3750000,West,Washington,Elk Plain,Dealer,First Owner,124534
1059,1/30/2021 3:17:00 PM,2/10/2021 2:21:00 PM,795000,South,North Carolina,High Point,Dealer,First Owner,124535
1060,1/30/2021 3:17:00 PM,2/3/2021 2:03:00 PM,625000,West,Washington,Elk Plain,Dealer,First Owner,124536
1061,1/30/2021 3:32:00 PM,2/8/2021 3:03:00 PM,2900000,West,Washington,Elk Plain,Dealer,First Owner,124537
1062,1/30/2021 3:44:00 PM,2/13/2021 6:25:00 PM,625000,South,North Carolina,Indian Trail,Individual,First Owner,124538
1063,1/30/2021 3:48:00 PM,null,440000,South,North Carolina,Indian Trail,Individual,Second Owner,124539
1064,1/30/2021 4:07:00 PM,2/16/2021 12:35:00 PM,1400000,South,North Carolina,Indian Trail,Dealer,First Owner,124540
1065,1/30/2021 4:33:00 PM,1/31/2021 7:13:00 PM,1450000,South,North Carolina,Indian Trail,Dealer,Second Owner,124541
1066,1/30/2021 4:52:00 PM,2/20/2021 3:28:00 PM,2700000,Central,Iowa,Bettendorf,Dealer,First Owner,124542
1067,1/30/2021 5:00:00 PM,2/6/2021 3:43:00 PM,1925000,Central,Iowa,Ankeny,Dealer,First Owner,124543
1068,1/30/2021 5:05:00 PM,2/20/2021 1:34:00 PM,1900000,Central,Iowa,Ankeny,Dealer,First Owner,124544
1069,1/30/2021 5:09:00 PM,2/9/2021 10:50:00 AM,844999,Central,Iowa,Ames,Dealer,First Owner,124545
1070,1/30/2021 5:33:00 PM,2/17/2021 11:47:00 AM,650000,Central,Iowa,Ames,Dealer,First Owner,124546
1071,1/30/2021 5:36:00 PM,2/8/2021 10:12:00 AM,750000,Central,Iowa,Bettendorf,Dealer,First Owner,124547
1072,1/30/2021 6:18:00 PM,2/7/2021 4:38:00 PM,6000000,Central,Iowa,Ankeny,Dealer,First Owner,124548
1073,1/30/2021 6:19:00 PM,2/9/2021 10:17:00 AM,610000,West,Oregon,Albany,Dealer,First Owner,124549
1074,1/30/2021 6:30:00 PM,2/8/2021 9:03:00 AM,2940000,Central,Texas,Pharr,Dealer,First Owner,124550
1075,1/30/2021 6:39:00 PM,2/20/2021 2:09:00 PM,1150000,Central,Texas,Pharr,Dealer,First Owner,124551
1076,1/30/2021 6:43:00 PM,2/7/2021 12:37:00 PM,1825000,Central,Texas,Pharr,Dealer,First Owner,124552
1077,1/30/2021 6:54:00 PM,2/8/2021 10:37:00 AM,890000,Central,Texas,Pflugerville,Dealer,First Owner,124553
1078,1/30/2021 7:25:00 PM,2/13/2021 10:15:00 AM,2625000,Central,Texas,Pflugerville,Dealer,First Owner,124554
1079,1/30/2021 7:43:00 PM,2/9/2021 11:08:00 AM,5150000,Central,Texas,Pharr,Dealer,First Owner,124555
1080,1/30/2021 7:43:00 PM,2/3/2021 10:38:00 AM,3200000,Central,Texas,Pflugerville,Dealer,First Owner,124556
1081,1/30/2021 8:26:00 PM,2/13/2021 5:19:00 PM,503000,Central,Texas,Pflugerville,Individual,First Owner,124557
1082,1/30/2021 8:27:00 PM,2/21/2021 12:17:00 PM,3800000,Central,Texas,Pharr,Individual,First Owner,124558
1083,1/30/2021 8:28:00 PM,2/8/2021 1:12:00 PM,2000000,West,New Mexico,Santa Fe,Trustmark Dealer,First Owner,124559
1084,1/30/2021 8:52:00 PM,2/10/2021 12:09:00 PM,225000,South,Florida,Seminole,Trustmark Dealer,First Owner,124560
1085,1/30/2021 9:44:00 PM,2/14/2021 10:48:00 AM,740000,East,New York,Albany,Dealer,First Owner,124561
1086,1/30/2021 9:56:00 PM,null,550000,East,New York,Albany,Trustmark Dealer,First Owner,124562
1087,1/30/2021 10:18:00 PM,2/9/2021 10:14:00 AM,750000,South,Florida,Seminole,Trustmark Dealer,Second Owner,124563
1088,1/30/2021 11:17:00 PM,2/17/2021 9:05:00 AM,650000,South,Florida,Seminole,Trustmark Dealer,First Owner,124564
1089,1/30/2021 11:20:00 PM,2/15/2021 1:38:00 PM,625000,West,New Mexico,Santa Fe,Trustmark Dealer,First Owner,124565
1090,1/30/2021 11:40:00 PM,2/8/2021 1:46:00 PM,600000,South,Florida,Seminole,Dealer,First Owner,124566
1091,1/30/2021 11:40:00 PM,2/9/2021 1:14:00 PM,450000,South,Florida,Seminole,Dealer,First Owner,124567
1092,1/31/2021 12:11:00 AM,null,5400000,South,Florida,Seminole,Dealer,First Owner,124568
1093,1/31/2021 12:53:00 AM,2/6/2021 3:15:00 PM,5500000,South,Florida,Seminole,Dealer,First Owner,124569
1094,1/31/2021 2:29:00 AM,2/16/2021 3:54:00 PM,779000,West,New Mexico,Santa Fe,Trustmark Dealer,First Owner,124570
1095,1/31/2021 3:52:00 AM,2/7/2021 7:53:00 AM,645000,South,North Carolina,Gastonia,Dealer,First Owner,124571
1096,1/31/2021 7:39:00 AM,2/17/2021 3:25:00 PM,2475000,South,North Carolina,Garner,Dealer,First Owner,124572
1097,1/31/2021 8:37:00 AM,2/14/2021 4:21:00 PM,2625000,South,North Carolina,Garner,Dealer,First Owner,124573
1098,1/31/2021 8:44:00 AM,2/15/2021 4:27:00 AM,5150000,South,North Carolina,Goldsboro,Dealer,First Owner,124574
1099,1/31/2021 9:31:00 AM,2/8/2021 2:14:00 PM,3200000,South,North Carolina,Gastonia,Dealer,First Owner,124575
1100,1/31/2021 9:57:00 AM,2/6/2021 2:31:00 PM,503000,South,North Carolina,Greensboro,Individual,First Owner,124576
1101,1/31/2021 10:33:00 AM,2/9/2021 3:58:00 PM,3800000,South,North Carolina,Greensboro,Individual,First Owner,124577
1102,1/31/2021 10:48:00 AM,2/14/2021 11:11:00 AM,2000000,South,North Carolina,Greensboro,Trustmark Dealer,First Owner,124578
1103,1/31/2021 11:22:00 AM,3/14/2021 11:13:00 AM,225000,South,North Carolina,Gastonia,Trustmark Dealer,First Owner,124579
1104,1/31/2021 11:26:00 AM,2/2/2021 11:09:00 AM,740000,South,North Carolina,Gastonia,Dealer,First Owner,124580
1105,1/31/2021 11:34:00 AM,2/8/2021 9:54:00 AM,550000,South,North Carolina,Greenville,Trustmark Dealer,First Owner,124581
1106,1/31/2021 11:39:00 AM,2/14/2021 12:27:00 PM,750000,South,North Carolina,Greenville,Trustmark Dealer,Second Owner,124582
1107,1/31/2021 11:40:00 AM,null,650000,South,North Carolina,Greensboro,Trustmark Dealer,First Owner,124583
1108,1/31/2021 11:47:00 AM,2/6/2021 7:47:00 PM,625000,South,North Carolina,Greenville,Trustmark Dealer,First Owner,124584
1109,1/31/2021 11:49:00 AM,2/9/2021 6:38:00 PM,600000,South,North Carolina,Greensboro,Dealer,First Owner,124585
1110,1/31/2021 11:54:00 AM,2/8/2021 10:29:00 PM,450000,South,North Carolina,Goldsboro,Dealer,First Owner,124586
1111,1/31/2021 11:58:00 AM,2/7/2021 5:27:00 PM,5400000,South,North Carolina,Greensboro,Dealer,First Owner,124587
1112,1/31/2021 12:01:00 PM,2/9/2021 11:05:00 AM,5500000,South,North Carolina,Goldsboro,Dealer,First Owner,124588
1113,1/31/2021 12:04:00 PM,2/7/2021 9:50:00 AM,779000,South,North Carolina,Goldsboro,Trustmark Dealer,First Owner,124589
1114,1/31/2021 12:33:00 PM,2/13/2021 11:06:00 AM,645000,South,North Carolina,Goldsboro,Dealer,First Owner,124590
